package_name,latest_version
google-cloud-access-context-manager,0.3.0
pytextrank,3.3.0
ag-ui-adk,0.5.1
pulumi-command,1.2.1
bigquery-magics,0.12.1
scikit-fda,0.10.1
audiomentations,0.43.1
libusb-package,1.0.26.3
chia-base,0.1.7
autodoc-pydantic,2.2.0
awslabs-cost-explorer-mcp-server,0.0.21
pytest-embedded-qemu,2.7.0
taskflow,6.2.0
asyncpg,0.31.0
confluent-kafka,2.13.2
pytest-markdown-docs,0.9.2
pytest-unused-fixtures,0.3.1
mkdocs-minify-plugin,0.8.0
remotezip2,0.0.2
mdc,1.2.1
aws-cdk-aws-amplify-alpha,2.244.0a0
asyncmy2,0.2.20
sec-downloader,0.12.2
tabledata,1.3.4
nameof,0.0.1
jsonrpcserver,5.0.9
flake8,7.3.0
tabula-py,2.10.0
mapply,0.2.0
pyperclip,1.11.0
pycryptodomex,3.23.0
opentelemetry-instrumentation-aws-lambda,0.61b0
fluent-logger,0.11.1
onnx2tf,2.3.14
ansible-runner,2.4.3
bx-py-utils,116
spacepackets,0.31.0
jdcal,1.4.1
rake-nltk,1.0.6
lru-dict,1.4.1
cmakelint,1.4.3
serverless-wsgi,3.1.0
json5,0.13.0
pyasynchat,1.0.5
tinyunicodeblock,1.3
stellar-sdk,13.2.1
tf2onnx,1.17.0
dqsegdb2,1.3.0
httpxthrottlecache,0.3.5
plotly,6.6.0
openvisus,2.2.149
aiotools,2.2.3
bagit,1.9.0
flatbuffers,25.12.19
wget,3.2
pydo,0.28.0
robotpy-wpiutil,2026.2.2
django-cursor-pagination,0.3.0
types-aiobotocore-comprehend,3.3.0
alibabacloud-gateway-sls,0.4.1
awslambdaric,4.0.0
quipclient,0.1
rfdetr,1.6.0
pywin32,311
google-cloud-memcache,1.14.0
rubicon-objc,0.5.3
codecov,2.1.13
numerizer,0.2.4
phylotrackpy,0.2.4
etelemetry,0.3.1
imgaug,0.4.0
tb-paho-mqtt-client,2.1.2
pyexcel-io,0.6.7
hai,0.4.1
wslink,2.5.6
types-aiobotocore-opensearchserverless,3.3.0
mdxpy,1.3.2
pysnyk,0.9.19
findpython,0.7.1
pyramid-mailer,0.15.1
pyhs2,0.6.0
humanfriendly,10.0
nucliadb-models,6.12.0.post5997
astroid,4.1.2
django-ckeditor-5,0.2.20
idna-ssl,1.1.0
esphome-glyphsets,0.2.0
chialisp-builder,0.1.2
wfdb,4.3.1
rawpy,0.26.1
modelscope,1.35.1
aws-sdk-transcribe-streaming,0.4.0
sphinxawesome-theme,6.0.0
databento-dbn,0.52.0
chialisp-puzzles,0.1.1
maison,2.0.2
chispa,0.11.1
imgcat,0.6.0
pyautogen,0.10.0
django-htmx,1.27.0
lit,18.1.8
confluent-avro,1.8.0
opentelemetry-instrumentation-aiohttp-server,0.61b0
directsearch,1.0.1
habanero,2.3.0
zope-filerepresentation,7.0
nvidia-cublas-cu12,12.9.1.4
stringzilla,4.6.0
nbdev-django,0.0.2399
async-lru,2.3.0
typedunits,0.0.1
robotframework-assertion-engine,4.0.0
chialisp-loader,0.1.2
cyclonedx-bom,7.2.2
jupyterlab,4.5.6
assemblyline-core,4.7.1.12
dask-gateway,2025.4.0
kglite,0.6.9
st-annotated-text,4.0.2
trio,0.33.0
moderngl,5.12.0
titlecase,2.4.1
logzio-python-handler,4.1.9
roma,1.5.6
sentry-protos,0.8.7
opentelemetry-instrumentation-transformers,0.53.3
lambdapoint,0.1.6
pycoin,0.92.20241201
opentelemetry-instrumentation-replicate,0.53.3
paracelsus,0.15.0
python-toon,0.1.3
triton,3.6.0
promptflow-devkit,1.18.4
streamlit-image-coordinates,0.4.0
google-ads,29.2.0
dool,1.3.8
verify-everything,0.2.7
django-silk,5.5.0
runtime-builder,0.1.5
tentaclio-postgres,0.0.1
chialisp-stdlib,0.1.1
local-crontab,0.3.0
bc-python-hcl2,0.4.3
types-python-dateutil,2.9.0.20260323
django-datatables-view,1.20.0
pangres,4.2.1
django-choices,2.0.0
pyscipopt,6.1.0
savepagenow,1.3.1
django-admin-inline-paginator,0.4.0
humanize,4.15.0
pyvalid,1.0.4
dockerflow,2026.3.4
veracode-api-py,0.9.65
vobject,0.9.9
llama-index-program-openai,0.3.2
pytest-monitor,1.6.6
uttlv,0.7.1
tinify,1.7.1
dagster-cloud,1.12.20
livekit-plugins-fal,1.5.0
testcontainers-core,0.0.1rc1
trackio,0.19.0
braceexpand,0.1.7
jupyter-resource-usage,1.2.0
opentelemetry-instrumentation-weaviate,0.53.3
azure-ai-evaluation,1.16.1
django-health-check,4.2.1
minijinja,2.18.0
unicode-segmentation-rs,0.2.1
nvidia-nvimgcodec-cu12,0.7.0.11
dash-enterprise-auth,0.2.5
poetry-multiproject-plugin,1.8.4
jupyter-server,2.17.0
django-guid,3.5.2
picklescan,1.0.4
mysql-connector-python,9.6.0
snorkelai-sdk,26.1.1
beartype,0.22.9
etcd3,0.12.0
certbot-dns-azure,2.6.1
mmcv,2.2.0
nequip,0.17.0
xlutils,2.0.0
sam3,0.1.3
opentelemetry-instrumentation-pinecone,0.53.3
polars-runtime-64,1.39.3
lml,0.2.0
yapsy,1.12.2
ndcube,2.4.0
authentik-client,2026.2.1
rfc8785,0.1.4
nvidia-cusparse-cu12,12.5.10.65
pystow,0.7.28
opentelemetry-instrumentation-watsonx,0.53.3
mypy-boto3-s3,1.42.67
tensorcircuit-nightly,1.5.0.dev20260323
django-rest-polymorphic,0.1.10
jupyterlab-pygments,0.3.0
ulid-py,1.1.0
commentjson,0.9.0
dash-mp-components,0.4.47
ensureconda,1.6.0
maco,1.2.23
kneed,0.8.6
memoization,0.4.0
altair,6.0.0
jinjanator,25.3.1
azure-mgmt-resource-subscriptions,1.0.0b1
onnx-weekly,1.22.0.dev20260323
passagemath-rankwidth,10.8.2
jinjanator-plugins,25.1.0
poster3,0.8.1
zope-pagetemplate,6.1
randmac,0.1
jproperties,2.1.2
glob2,0.7
pandocfilters,1.5.1
pypi-timemachine,0.3.1
pytest-alembic,0.12.1
pytenable,1.9.0
nasdaq-data-link,1.0.4
promptflow-tools,1.6.1
promptflow-core,1.18.4
ncnn,1.0.20260114
s2cell,1.8.0
speechmatics-rt,1.0.0
fnv-hash-fast,2.0.2
django-seal,1.7.1
kokoro-onnx,0.5.0
lasio,0.32
tokencost,0.1.26
opentelemetry-instrumentation-fastapi,0.61b0
colorclass,2.2.2
edlib,1.3.9.post1
mendeleev,1.1.0
yamlfix,1.19.1
conan,2.26.2
snitun,0.45.2
e3nn-jax,0.20.8
nvidia-nvjitlink-cu12,12.9.86
langchain-ollama,1.0.1
ai-edge-model-explorer,0.1.32
lovely-tensors,0.1.22
quixstreams,3.23.5
kafka-connect-py,1.0.0
tidy3d,2.10.2
leidenalg,0.11.0
magic-filter,1.0.12
flake8-builtins,3.1.0
django-robots,6.1
google-cloud-appengine-logging,1.8.0
autoclasstoc,1.7.0
deprecation-alias,0.4.0
overrides,7.7.0
qiskit-ibm-experiment,0.4.8
google-cloud-pubsub,2.36.0
kaldi-python-io,1.2.2
oslo-rootwrap,7.9.0
tea,0.1.7
mkl-fft,2.1.2
pytest-jira,0.3.24
pytest-localserver,0.10.0
torchdiffeq,0.2.5
trame-vtk,2.11.3
aenum,3.1.17
awsipranges,0.3.3
llama-index-embeddings-openai,0.6.0
restinstance,1.6.2
chia-rs,0.41.0
skippy-cov,0.2.2
pyroscope-otel,1.0.0
wait-for-it,2.3.0
sphinx-jinja,2.0.2
langchain-pinecone,0.2.13
anki-release,25.9.2
aws-cdk-aws-ec2,1.204.0
mkdocs-render-swagger-plugin,0.1.2
llama-index-vector-stores-faiss,0.6.0
pydantic-string-url,1.0.2
mlx-whisper,0.4.3
nvidia-cudnn-cu12,9.20.0.48
pandas-ta,0.4.71b0
mutagen,1.47.0
opack2,0.0.1
pygrok,1.0.0
kivy-deps-glew,0.3.1
outcome,1.3.0.post0
nvidia-cuda-nvrtc-cu12,12.9.86
django-admin-list-filter-dropdown,1.0.3
unbabel-comet,2.2.7
klayout,0.30.7
onnxmltools,1.16.0
inference-schema,1.8
faker-edu,1.1.0
bertopic,0.17.4
monday,2.0.4
sapien,3.0.3
correctionlib,2.8.0
django-scim2,0.19.1
robotframework-faker,6.0.0
rfc3987,1.3.8
cmeel-urdfdom,4.0.1
nbdev-pandas,0.0.2389
lintrunner-adapters,0.13.0
fast-depends,3.0.8
torch-sim-atomistic,0.5.2
robotframework-tidy,4.18.0
anki-audio,0.1.0
mdformat-footnote,0.1.3
google-cloud-api-keys,0.7.0
chainmap,1.0.3
vesin-torch,0.5.3
kombu,5.6.2
libmagic,1.0
nvidia-cufft-cu12,11.4.1.4
pytest-dependency,0.6.1
psycopg2,2.9.11
py3-validate-email,1.0.5.post2
nvidia-cusolver-cu12,11.7.5.82
python-resize-image,1.1.20
adbc-driver-manager,1.10.0
opentelemetry-instrumentation-mistralai,0.53.3
optionaldict,0.1.2
koodaus,0.2
keepercommander,17.2.10
claude-mpm,5.11.1
netsuite,0.12.0
azure-keyvault-secrets,4.10.0
fysom,2.1.6
wagtail-localize,1.13
transmission-rpc,7.0.11
azure-mgmt-quota,3.0.1
polytomic,1.16.1
pg8000,1.31.5
nutpie,0.16.8
dataclasses-jsonschema,2.16.0
nicknames,1.0.1
looseversion,1.3.0
jsonref,1.1.0
mkdocs-diagrams,1.0.0
nvidia-curand-cu12,10.3.10.19
diffrax,0.7.2
decli,0.6.3
types-pyperclip,1.11.0.20260216
dbs3-client,4.0.19
pyrefly,0.57.1
mapbox-vector-tile,2.2.0
rmm-cu12,26.2.0
mir-eval,0.8.2
useful-types,0.2.1
jupyterlab-lsp,5.2.0
dvc-s3,3.3.0
pyjsparser,2.7.1
streamlit-card,1.0.2
vyper,0.4.3
opentelemetry-instrumentation-milvus,0.53.3
moment,0.12.1
types-aiobotocore-glue,3.3.0
browserstack-sdk,1.42.1
dpkt,1.9.8
findspark,2.0.1
tcolorpy,0.1.7
xunitparser,1.3.4
augmax,0.4.1
nvidia-cuda-cupti-cu12,12.9.79
django-rq,4.0.1
tinynetrc,1.3.1
libcoal,3.0.2
opencv-python,4.13.0.92
python-statemachine,3.0.0
soda-core-spark,3.5.6
pyloudnorm,0.2.0
gpustat,1.1.1
pyjarowinkler,3.0.0
dj-email-url,1.0.6
django-safedelete,1.4.1
dagster-shell,0.25.13
staticmap,0.5.7
sog4onnx,1.0.17
rustpy-xlsxwriter,0.4.3
pyspellchecker,0.9.0
tradingeconomics,4.5.9
normality,3.1.0
dbs3-pycurl,3.18.3
nvidia-cuda-runtime-cu12,12.9.79
mkdocs-shadcn,0.10.2
hdbcli,2.28.17
py3createtorrent,1.2.1
pyee,13.0.1
snc4onnx,1.0.14
imagekitio,5.2.0
mp-pyrho,0.5.1
piq,0.8.0
google-cloud-error-reporting,1.14.0
ndeflib,0.3.3
toml-rs,0.3.7
types-aiobotocore-connect,3.3.0
lycoris-lora,3.4.0
webcolors,25.10.0
promptflow-tracing,1.18.4
hashring,1.5.1
wallet-py3k,0.0.4
seedir,0.5.1
policy-sentry,0.15.1
apache-airflow-providers-postgres,6.6.1
samplerate,0.2.4
grafanalib,0.7.1
unicode-slugify,0.1.5
msvc-runtime,14.44.35112
sql-compare,0.2.0
click-plugins,1.1.1.2
types-zstd,1.5.7.3.20260110
pyobjc-core,12.1
xmind,1.2.0
tianshou,2.0.0
patch-ng,1.19.0
minidump,0.0.24
psycopg,3.3.3
smg-grpc-proto,0.4.3
ecdsa,0.19.1
odata-query,0.10.0
torch-tensorrt,2.10.0
apache-airflow-providers-openlineage,2.12.0
asciitree,0.3.3
markitdown,0.1.5
sqs-extended-client,0.0.11
luhn,0.2.0
flask-cors,6.0.2
mmdet,3.3.0
recognizers-text-number,1.0.2a2
cfonts,1.5.2
nnaudio,0.3.4
flask-pymongo,3.0.1
orderly-set,5.5.0
pycardano,0.19.2
openhands-aci,0.3.3
langmem,0.0.30
stop-words,2025.11.4
pylint-celery,0.3
llama-index-question-gen-openai,0.3.1
kornia-rs,0.1.10
swiglpk,5.0.13
pycronofy,2.0.7
baostock,0.8.9
seletools,1.5.0
petl,1.7.17
editdistpy,0.2.0
py-jama-rest-client,1.17.1
wetext,0.1.2
django-render-block,0.11
munge,1.4.0
jupyterlab-server,2.28.0
avro-validator,1.2.1
azure-storage-file,2.1.0
django-maintenance-mode,0.22.0
browsergym-experiments,0.14.3
oslo-concurrency,7.4.0
transitions,0.9.3
databricks,0.2
docutils-stubs,0.0.22
polars,1.39.3
eradicate,3.0.1
mkdocs-git-authors-plugin,0.10.0
country-list,1.1.0
causalmodels,0.4.0
absl-py,2.4.0
pyvirtualcam,0.15.0
flask-babelex,0.9.4
retry-requests,2.0.0
evo,1.34.3
point-cloud-utils,0.34.0
nba-api,1.11.4
dash-bootstrap-components,2.0.4
celery,5.6.2
aiomcache,0.8.2
pytest-archon,0.0.7
pylint-per-file-ignores,3.2.0
flask-menu,2.0.0
cyclopts,4.10.1
syncer,2.0.3
opentelemetry-instrumentation-asgi,0.61b0
send2trash,2.1.0
pycasbin,2.8.0
cog,0.16.12
cloudsplaining,0.8.2
girder-large-image,1.34.0
wtforms-components,0.11.0
btsocket,0.3.0
onnxslim,0.1.90
pipreqs,0.5.0
pip-licenses-cli,4.0.0
pylspci,0.4.3
pysmartdl,1.3.4
apache-airflow-providers-presto,5.11.0
dynamo-json,1.2.0
py-rattler,0.23.2
naked,0.1.32
types-grpcio,1.0.0.20251009
elasticsearch-curator,9.0.0
httmock,1.4.0
volatility3,2.27.0
convertapi,2.0.0
fqdn,1.5.1
instana,3.11.1
memcache,0.14.0
paver,1.3.4
boa-str,1.1.0
cacheing,0.1.1
datashader,0.19.0
icecream,2.1.10
pyjks,20.0.0
janome,0.5.0
zope-site,6.0
mypy-boto3-logs,1.42.60
utm,0.8.1
spacy-huggingface-pipelines,0.0.4
prefixmaps,0.2.6
cppyy-backend,1.15.3
litellm-enterprise,0.1.35
numpyencoder,0.3.2
azure-eventhub-checkpointstoreblob,1.2.0
asgi-csrf,0.11
clease,1.2.0
aws-sam-translator,1.108.0
tblite,0.5.0
condense-json,0.1.3
awslabs-aurora-dsql-mcp-server,1.0.24
clamd,1.0.2
nvidia-nvtx-cu12,12.9.79
soa4onnx,1.0.5
duecredit,0.11.2
isoduration,20.11.0
zoo-kcl,0.3.134
label-studio-sdk,2.0.19
kodexa,7.4.421830084132
embreex,2.17.7.post7
xtcocotools,1.14.3
azureml-pipeline,1.62.0
offspring,0.1.1
pymatreader,1.2.2
alacorder,81.2.26
reverse-geocode,1.6.6
qase-pytest,8.0.1
persisting-theory,1.0
uuid-utils,0.14.1
semgrep,1.156.0
pytest-random-order,1.2.0
tokentrim,0.1.13
ldapdomaindump,0.10.0
robotframework-aws,1.0.0
flake8-formatter-junit-xml,0.0.6
libvalkey,4.0.1
uri-template,1.3.0
jaro-winkler,2.0.3
robotframework-pabot,5.2.2
pyaes,1.6.1
load-atoms,0.3.10
gstools,1.7.0
pytest-mergify,2026.1.26.1
pytest-reporter,0.5.3
gliner,0.2.26
llama-index-llms-bedrock,0.5.0
pymssql,2.3.13
ibm-watson,11.2.0
faker-nonprofit,1.0.0
trcli,1.13.4
clip-benchmark,1.6.2
docling-core,2.70.2
scrapling,0.4.2
pytest-fixture-config,1.8.0
purl,1.6
django-watson,1.6.3
datarobot,3.13.0
monthdelta,0.9.1
dagster-k8s,0.28.20
saliency,0.2.1
apache-beam,2.71.0
backports-abc,0.5
pyhmmer,0.12.0
nameparser,1.1.3
pyrsistent,0.20.0
dawg2-python,0.9.0
shibuya,2026.1.9
langchain-postgres,0.0.17
diff-parser,1.1
wlhosted,2026.1
sphinx-sitemap,2.9.0
mock-alchemy,0.2.6
toon-python,
seaborn,0.13.2
django-currentuser,0.10.0
pypcapkit,1.3.5.post36
gcp-storage-emulator,2024.8.3
pytest-timeout,2.4.0
torch-model-archiver,0.12.0
civis,2.8.1
prettytable,3.17.0
tooluniverse,1.1.4
textstat,0.7.13
azureml-automl-core,1.62.0
types-aiobotocore-scheduler,3.3.0
treescope,0.1.10
st-pages,1.0.1
aadict,0.2.3
miniaudio,1.61
fastmcp,3.1.1
pypd,1.1.0
mmh3,5.2.1
shillelagh,1.4.3
asserts,0.14.0
opentelemetry-instrumentation-lancedb,0.53.3
databricks-google-sheets,0.8.0
tiktokapi,7.3.2
diskcache,5.6.3
setuptools-dynamic-dependencies,1.0.0
spacy-language-detection,0.2.1
opentelemetry-exporter-gcp-logging,1.11.0a0
types-aiobotocore-wafv2,3.3.0
opentelemetry-instrumentation-marqo,0.53.3
aws-secretsmanager-caching,1.1.3
pystarburst,0.11.0
geonames,0.1.3
aqtinstall,3.3.0
sphinx-markdown-tables,0.0.17
pylint-exit,1.2.0
crawlerdetect,0.3.2
powershap,0.1.0.1
aws-glue-sessions,1.0.9
bauplan,0.1.9
laituri,0.5.0
stanza,1.11.1
supervertaler,1.9.360
yeelight,0.7.16
robotpy-cppheaderparser,5.1.2
json-delta,2.0.2
aws-embedded-metrics,3.4.0
pyjokes,0.8.3
random-user-agent,1.0.1
sqlglot,30.0.3
piexif,1.1.3
db-dtypes,1.5.0
omniopt2,9275
pilkit,3.0
alibabacloud-kms20160120,2.4.0
flake8-string-format,0.3.0
demoparser2,0.41.1
rapids-logger,0.2.3
pytest-spark,0.8.0
sqlescapy,1.0.1
rfc3986-validator,0.1.1
bluesky,1.14.6
fastf1,3.8.1
fastsafetensors,0.2.2
backports-shutil-get-terminal-size,1.0.0
pyiceberg-core,0.9.0
mgzip,0.2.5
mailchecker,6.0.20
django-cachalot,2.9.0
opentelemetry-instrumentation-kafka-python,0.61b0
soda-core-spark-df,3.5.6
biom-format,2.1.17
antlr4-python3-runtime,4.13.2
micropipenv,1.10.0
fastapi-events,0.12.2
widgetsnbextension,4.0.15
langchain-community,0.4.1
formulas,1.3.4
types-aiobotocore-autoscaling,3.3.0
yacman,1.0.0
dtale,3.20.0
jupyterlab-widgets,3.0.16
norenrestapipy,0.0.22
clarifai,12.3.3
dockerpty,0.4.1
bump-pydantic,0.8.0
nvidia-cublas-cu11,11.11.3.6
python-amazon-sp-api,2.1.8
patool,4.0.4
freezegun,1.5.5
ada-url,1.30.0
clarabel,0.11.1
token-throttler,1.5.1
ipywidgets,8.1.8
pytest-shard,0.1.2
aws-cdk-aws-cognito-identitypool-alpha,2.186.0a0
text-generation,0.7.0
django-vies,6.3.0
jupyter-docprovider,2.2.1
types-aiobotocore-appconfigdata,3.3.0
scatterd,1.4.2
translationstring,1.4
bert-etl,0.4.77
zope-proxy,7.1
jnjrender,1.0.11
a-bigelow-cdk-eventbridge-partner-processors,0.0.420
device-detector,6.2.0
python-ntlm3,1.0.2
google-cloud-runtimeconfig,0.36.0
placebo,0.10.0
comtypes,1.4.16
azureml-train-automl-client,1.62.0
gurobipy,13.0.1
xgboost,3.2.0
rook,0.1.209
recognizers-text-number-with-unit,1.0.2a2
whoosh,2.7.4
dj-static,0.0.6
html-testrunner,1.2.1
langchain-text-splitters,1.1.1
keysymdef,1.2.0
json-normalize,1.1.0
arcp,0.2.1
pymupdf,1.27.2.2
pytorch,1.0.2
large-image-source-bioformats,1.34.0
os-ken,4.1.1
aws-cdk-aws-kinesisfirehose-alpha,2.186.0a0
rouge-metric,1.0.1
human-readable,2.0.1
ps-mem,3.14
pyvisa,1.16.2
types-ujson,5.10.0.20250822
onnx2torch,1.5.15
pytest-attrib,0.1.3
pyrfc,3.3.1
gdal,3.12.3
opentelemetry-instrumentation-together,0.53.3
sly,0.5
nplusone,1.0.0
urwid-readline,0.15.1
pep8-naming,0.15.1
langgraph,1.1.3
tsdb,0.7.1
somadata,1.2.6
flask-sslify,0.1.5
azure-mgmt-reservations,2.3.0
fs-s3fs,1.1.1
cirq-ionq,1.6.1
lookml,3.0.3
simple-dwd-weatherforecast,3.2.7
lmfit,1.3.4
unittest-parallel,1.7.6
torchx-nightly,2026.3.23
os-traits,3.6.0
fiddle,0.3.0
click-didyoumean,0.3.1
pyxlsx,1.1.3
pydoop,2.0.0
fastentrypoints,0.12
windows-curses,2.4.1
appdirs,1.4.4
daytona-toolbox-api-client-async,0.153.0
comfyui-workflow-templates,0.9.34
tensorflow-probability,0.25.0
prometheus-async,25.1.0
billiard,4.2.4
daytona-toolbox-api-client,0.153.0
types-aiobotocore-verifiedpermissions,3.3.0
clr-loader,0.3.0
tsv2py,0.7.1
pyrasite,2.0
translators,6.0.4
vici,6.0.3
s3pypi,2.0.1
data2objects,0.1.0
musicbrainzngs,0.7.1
cfn-lint,1.47.0
sentinelhub,3.11.5
opentelemetry-instrumentation-sagemaker,0.53.3
python-owasp-zap-v2-4,0.1.0
tensorboard-plugin-wit,1.8.1
large-image-source-mapnik,1.34.0
openunmix,1.3.0
mlserver,1.7.1
django-timezone-utils,0.15.0
winrt-windows-storage-streams,3.2.1
requests-unixsocket,0.4.1
azure-storage-file-datalake,12.23.0
django,6.0.3
kim-edn,1.4.1
sqltap,0.3.11
hidapi,0.15.0
passagemath-planarity,10.8.2
weakrefmethod,1.0.3
segyio,1.9.14
terminado,0.18.1
ijson,3.5.0
pymatgen-analysis-alloys,0.0.8
tenant-schemas-celery,4.0.3
fluent-compiler,1.1
django-ordered-model,3.7.4
mcp-server-motherduck,1.0.3
trl,0.29.1
dda,0.32.0
tls-client,1.0.1
e2b,2.16.0
databricks-vectorsearch,0.66
djhtml,3.0.10
pysnmpcrypto,0.1.0
google-meridian,1.5.3
pycm,4.6
pygsheets,2.0.6
add-trailing-comma,4.0.0
benzinga,1.21
dpdata,1.0.1
autogen-agentchat,0.7.5
cuga,0.2.10
taegis-sdk-python,1.6.12
python-keystoneclient,5.8.0
gevent,25.9.1
fastapi-utils,0.8.0
serial,0.0.97
label-studio-tools,0.0.4
pyrogram,2.0.106
adal,1.2.7
alibabacloud-gateway-sls-util,0.4.0
janaf,1.2.1
playwright,1.58.0
pipfile,0.0.2
azureml-mlflow,1.62.0.post1
apache-airflow-providers-microsoft-winrm,3.14.0
jupyter-server-terminals,0.5.4
chunkr-ai,0.3.7
casbin-async-sqlalchemy-adapter,1.17.0
x-wr-timezone,2.0.1
types-aiobotocore-resourcegroupstaggingapi,3.3.0
pgcopy,1.6.2
async-asgi-testclient,1.4.11
onnxtr,0.8.1
hydra-zen,0.16.0
dbt-autofix,0.20.1
cerberus-python-client,2.5.4
recognizers-text-date-time,1.0.2a2
triangle,20250106
lakefs-sdk,1.79.0
hashids,1.3.1
publish-event-sns,0.0.3
hl7apy,1.3.5
validate-pyproject,0.25
stix2-patterns,2.1.2
django-bitfield,2.2.0
vine,5.1.0
thrift,0.22.0
blendmodes,2025
pypdf3,1.0.6
imia,0.5.3
airflow-provider-fivetran,1.1.4
urlobject,3.0.0
oauth2client,4.1.3
prime,0.5.50
deal,4.24.6
dask-ml,2025.1.0
nncf,3.0.0
rouge-score,0.1.2
dune-client,1.10.0
executable-application,0.3.0
jamo,0.4.1
langchain-experimental,0.4.1
wmill,1.662.0
notion2md,2.9.0
fields,5.0.0
llama-index-embeddings-huggingface,0.7.0
fiftyone,1.13.5
amqp,5.3.1
types-aiobotocore-textract,3.3.0
sacremoses,0.1.1
bpemb,0.3.6
streamlit-cookies-controller,0.0.4
azure-mgmt-core,1.6.0
quests,2026.2.22
lazy-object-proxy,1.12.0
pyseto,1.9.1
nvidia-cusparselt-cu12,0.8.1
pyresample,1.35.0
typecode,30.2.0
bjoern,3.2.2
rioxarray,0.22.0
types-sqlalchemy-utils,1.1.0
letta-client,1.8.0
mdit-py-plugins,0.5.0
protovalidate,1.1.2
sqlcipher3-wheels,0.5.7
chainlit,2.10.0
darabonba-core,1.0.5
sqlalchemy-serializer,1.6.2
prefect-gitlab,0.3.4
dbx,0.8.19
pyicu,2.16.2
vllm-flash-attn,2.6.2
trio-websocket,0.12.2
olot,0.1.16
stravalib,2.4
ai-api-client-sdk,2.6.1
dbfread,2.0.7
torchrl-nightly,2025.9.1
langgraph-checkpoint-mongodb,0.3.1
pip-review,1.3.0
atomate,1.1.0
uipath,2.10.26
ecos,2.0.14
cirq-pasqal,1.6.1
google-cloud-audit-log,0.4.0
jupyter-events,0.12.0
allure-combine,1.0.11
zope-processlifetime,4.0
viv-utils,0.8.1
types-aiobotocore-apigateway,3.3.0
sumo,2.3.12
zodb,6.2
kafka-python-ng,2.2.3
liblinear-multicore,2.50.0
quill-delta,1.0.3
flashinfer-python,0.6.6
model-mommy,2.0.0
azure-mgmt-frontdoor,1.2.0
quart,0.20.0
inotify-simple,2.0.1
treetable,0.2.6
sphinxcontrib-seqdiag,3.0.0
blockbuster,1.5.26
socks,0
msticpy,2.18.0
g711,1.6.5
patchwork,1.0.1
aiosqlite,0.22.1
apache-airflow-providers-discord,3.12.0
boto3-type-annotations,0.3.1
pytorch-fid,0.3.0
types-aiobotocore-ecs,3.3.0
nequip-allegro,0.8.2
python-okx,0.4.1
flet,0.82.2
opentelemetry-instrumentation-mcp,0.53.3
config,0.5.1
zeep,4.3.2
minimalmodbus,2.1.1
starlette-compress,1.7.0
zope-configuration,7.0
openfeature-sdk,0.8.4
click-repl,0.3.0
xdis,6.1.8
pyodata,1.11.2
pytest-click,1.1.0
drf-jwt,1.19.2
pysaml2,7.5.4
types-channels,4.3.0.20260321
gitlint-core,0.19.1
cattrs-env,1.0.4
neo4j-graphrag,1.14.0
deepsearch-glm,1.0.0
sqlvalidator,0.0.20
ocpp,2.1.0
yandex-cloud-ml-sdk,0.19.1
psycopg-binary,3.3.3
django-perf-rec,4.31.0
polylith-cli,1.43.0
facebook-sdk,3.1.0
zip-files,0.4.1
bc-jsonpath-ng,1.6.1
selectors2,2.0.2
django-loginas,0.3.14
notebook-shim,0.2.4
torch-xla,2.9.0
pyprof2calltree,1.4.5
pypdf,6.9.2
apache-airflow-providers-tableau,5.3.3
comet-ml,3.57.3
pydantic-avro,0.10.0
onnxruntime,1.24.4
ffpuppet,0.19.0
markitdown-mcp,0.0.1a4
cirq-aqt,1.6.1
pylint-pytest,1.1.8
editdistance,0.8.1
fastavro,1.12.1
httpbin,0.10.2
llama-index-agent-openai,0.4.12
sec-edgar-downloader,5.1.0
js2py-3-13,0.74.1
dwave-samplers,1.7.0
zenml,0.94.1
djongo,1.3.7
django-crispy-forms,2.6
nrel-pysam,7.1.0
pyramid,2.1
cloudauthz,0.6.0
pyodbc,5.3.0
ai-parrot,0.24.1
madoka,0.7.2.1
mergify-cli,2026.3.16.1
lovelyplots,1.0.2
splitio-client,10.6.0
mysql,0.0.3
abnf,2.4.1
saq,0.26.3
coloredlogs,15.0.1
python-kadmin-rs,0.7.0
types-flask-sqlalchemy,2.5.9.4
retry,0.9.2
coverage-threshold,0.6.2
jupysql,0.11.1
setproctitle,1.3.7
apache-tvm-ffi,0.1.9
troposphere,4.10.1
bluezoo,1.0.2
emmet,2018.6.7
zope-security,8.3
rebound,4.6.0
llama-index-embeddings-ollama,0.9.0
xsdata,26.2
kedro-viz,12.3.0
trailrunner,1.4.0
allpairspy,2.5.1
ibm-cos-sdk-core,2.16.1
kim-convergence,0.0.3
passagemath-modules,10.8.2
sparkpost,1.3.10
redis-cli,1.0.1
langchain-cohere,0.5.0
delta-spark,4.1.0
rich-rst,1.3.2
microsoft-agents-hosting-aiohttp,0.8.0
pymediainfo-pyrofork,6.0.2
approvaltests,17.4.0
apache-airflow-providers-apache-spark,5.6.0
fvcore,0.1.5.post20221221
panda,0.3.1
pythonnet,3.0.5
bogons,1.0.3
edt,3.1.1
datarobot-drum,1.17.13
quantile-python,1.1
doipclient,1.1.8
azureml-pipeline-steps,1.62.0
ordered-set,4.1.0
azure-maps-search,2.0.0b2
litecli,1.17.1
mlflow,3.10.1
sarif-om,1.0.4
ormar,0.23.1
messagebird,2.2.0
